address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x555557fbe5a624516e1b90b1fb50850165b905a6,2020-06-15T05:17:15,3,0,2e+17,0.0,6.6666666666666664e+16,0,4.714045207910317e+16,0,0.3333333333333333,0,573.3333333333334,1720
0x55f287e77274deb12c798c039da92dd653b025ab,2019-09-02T23:33:46,10000,0,1.449355e+21,0.0,1.449355e+17,0,2.2382259345238138e+17,0,0.2567619102980291,0,230.3704,2303704
0x568ad119417a50529ed0d296a9f1389a6525b49a,2018-03-11T23:15:46,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x569e5ea1ac6460860aa423207c5c57ca7c62af26,2016-09-22T01:16:50,0,0,0.0,0.0,0,0,0,0,0,0,0,1044
0x56c1e514d7d7ae8019670207365606f2a0ee7e81,2018-03-06T18:19:48,6,0,1.0000000000000002e+16,0.0,1666666666666667.0,0,3726779962499649.5,0,0.8333333333333331,0,131583.0,789498
0x56f6feaeaa07b290bdffa118f3269466ed67d32d,2017-11-22T07:13:14,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x578eeb6d634f912bcb956921f0a7d62ba9f7ba65,2018-07-25T10:50:06,491,0,5.3545350632e+19,0.0,1.0905366727494907e+17,0,6.2291743531720664e+16,0,0.3007454881465759,0,110594.1018329939,54301704
0x582b2489710a4189ad558b6958641789587fcc27,2017-09-03T23:47:29,6,0,5.0001e+17,0.0,8.3335e+16,0,1.863382528047672e+17,0,0.8333266667999973,0,1151229.0,6907374
0x595a47e57b3ec34031429d2abf9c941e4e3a8d99,2019-04-25T00:22:09,55,0,2.6745232519005e+20,0.0,4.86276954891e+18,0,2.5626286701868114e+19,0,0.9608929500861222,0,418089.54545454547,22994925
0x59a964f830b3593af88b3d5b2835938d7985fbae,2015-09-29T23:52:04,11,0,10000000.0,0.0,909090.9090909091,0,2874797.8728803447,0,0.9090909090908091,0,5985596.7272727275,65841564
0x70b32f0222efba6815386b3cc91d03db5503fd1d,2015-09-30T00:02:14,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x58db357c28947271c883b11bab4caaa445e0ebc0,2015-09-29T23:42:02,11,0,1000000.0,0.0,90909.09090909091,0,287479.7872880345,0,0.9090909090899091,0,5985651.454545454,65842166
0x37c8f253d780913bc2b2d63c4f13f991a9ce7880,2015-09-29T22:53:26,11,0,10.0,0.0,0.9090909090909091,0,2.8747978728803445,0,0.9090908090909201,0,5985916.545454546,65845082
0xef2d6d194084c2de36e0dabfce45d046b37d1106,2015-09-28T06:31:36,13,1,100010.0,10.0,7693.076923076923,10.0,26646.713575574344,0.0,0.9230615399878476,0.0,4713599.428571428,65990392
0x5aced455101b8f948372e919afefc69091a05e07,2020-06-17T02:29:05,276,0,3.305e+19,0.0,1.197463768115942e+17,0,1.8991686058943754e+17,0,0.5019239623758467,0,10948.43115942029,3021767
0x5b44d352daf64a306f8b95a0b91946ece55b74f4,2020-01-15T14:23:35,0,0,0.0,0.0,0,0,0,0,0,0,0,5519
0x5b81fcd0832c1e9ec02441aa6cd8522a7520fcd2,2020-06-05T20:11:30,10,0,2.2e+18,0.0,2.2e+17,0,2.9257477676655584e+17,0,0.5909090909090909,0,266.5,2665
0x5c23111262b2fa528cb6c1bfd7e4e5d6d716ec6b,2020-05-25T01:19:25,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x5c432d5563004932d4207fb67dfda29135f195e6,2018-02-27T00:35:22,23,0,2.44752e+16,0.0,1064139130434782.6,0,1232862998749739.5,0,0.5951976943475703,0,70569.82608695653,1623106
0x5d6008c30f722f8a6ec6cfdb3e3d0b9272fece48,2020-02-19T09:34:53,13,0,1350000000000000.0,0.0,103846153846153.84,0,152494058473838.53,0,0.6609686609686609,0,1952.4615384615386,25382
0x5dbbf067c587c0a6a09c59ff7cfa8e13ad343ab1,2020-06-13T19:14:02,558,0,4.17515e+20,0.0,7.482347670250897e+17,0,1.2230543661337595e+18,0,0.5982416574048784,0,720.1917562724014,401867
0x5e1f3803f74b243e12d1f7b7a9d8bc2014ce68a3,2020-05-28T06:24:50,16,0,9.4e+18,0.0,5.875e+17,0,1.1905224693385674e+18,0,0.7061170212765957,0,29495.75,471932
0x5ee33aab9a732aa8c93739a16f66a0a12066f208,2020-06-08T00:39:01,435,0,3.877e+20,0.0,8.912643678160919e+17,0,2.07212024492306e+18,0,0.7473897046833818,0,6016.908045977011,2617355
0x6054e5b6031ca04a1d8386f69ad12419f3abf8be,2020-05-30T02:44:39,190,0,7.89e+19,0.0,4.1526315789473683e+17,0,6.295601507239012e+17,0,0.5991795077046227,0,373.1736842105263,70903
0x60aad13723bf122254707612455c10ae9df517b2,2020-05-30T05:31:34,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x6149993e056ad7de21fc81c19dca8c3b0913612a,2018-01-19T04:39:59,0,0,0.0,0.0,0,0,0,0,0,0,0,19197905
0x618e525eea3c25bd86444e548dc6ea31987668a9,2018-07-25T19:07:16,11,0,20000000000.0,0.0,1818181818.1818182,0,5749595745.760689,0,0.9090909090909091,0,8947.90909090909,98427
0x61dac0359faecfe0b39a52f892b40fd8b23f4266,2020-02-08T05:28:01,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x62fe36cd0ae2d60728ba3c6af9c6770d6805b959,2019-04-23T16:01:15,5,0,1101100000000000.0,0.0,220220000000000.0,0,392310277204153.8,0,0.7636363636363637,0,432.4,2162
0x6394ab473cf77c77d23bb1ae030d7eb1ac10cdf8,2020-01-18T13:08:33,10,0,6e+16,0.0,6000000000000000.0,0,1.4966629547095764e+16,0,0.8666666666666667,0,12550.4,125504
0xf24e9b07b53dc397aea5849ff4cd1a736adf475a,2020-01-20T12:37:18,6,0,6000000000000000.0,0.0,1000000000000000.0,0,2236067977499789.8,0,0.8333333333333334,0,302557.1666666667,1815343
