address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x906406635662582c30ad9bebc23e7c631ce393dd,2018-06-12T21:42:14,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x907301f0bde726fa9c65515cc2ea0aa5ac7ad144,2019-11-20T18:46:22,2308,0,1000.0,0.0,0.43327556325823224,0,14.71224163461841,0,0.9991332182735366,0,9658.626516464472,22292110
0x90eca657b13e25ef82eab8dc23435da4e08b6f16,2018-10-28T01:30:47,25,0,5.48e+17,0.0,2.192e+16,0,2.170330850354388e+16,0,0.48686131386861314,0,48352.32,1208808
0x9131752d126e683bf0d063e8059a4735ed45c8f9,2016-04-10T22:01:04,208,2,3.31e+18,3.01e+18,1.5913461538461538e+16,1.505e+18,1.208429217698078e+17,1.495e+18,0.9837468045549616,0.49667774086378735,77034.80952380953,16177310
0x92e5a69c506fd6bd5d7e6e834cd972d40dbddbe0,2018-11-05T23:28:22,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x94ee7bd3e8ad109505e1f405c9c2ca0b48782daa,2018-02-10T19:12:45,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x9559827c6723f8830c0e6979d319dd9852f0107e,2016-04-16T20:48:28,341,0,1000000000000000.0,0.0,2932551319648.0938,0,54073574529577.04,0,0.9970674486803519,0,139538.94721407624,47582781
0x95b3581fc1d18ca52cd2a295427c7153419abbf0,2018-12-10T14:04:06,3,0,3.55e+17,0.0,1.1833333333333333e+17,0,1.1271892279273946e+17,0,0.5070422535211268,0,37161.666666666664,111485
0x976ae9024725af1310b99534bd23eea5a11eae2f,2018-02-10T13:56:22,15,0,1.3e+17,0.0,8666666666666667.0,0,3399346342395190.0,0,0.13333333333333333,0,19386.2,290793
0x717821d24398b48d54fc41463e80ad3c604c6ed8,2018-02-13T17:49:47,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x984c3e8cbdb599ffc943b1ed71a81b461c3c5887,2019-03-18T08:12:58,8,0,8.6e+16,0.0,1.075e+16,0,7428828979051813.0,0,0.36627906976744184,0,177.375,1419
0x98902ad9e7100cc50e5771ea1d93ab7003cacedc,2018-07-21T03:21:42,3,0,1e+17,0.0,3.3333333333333332e+16,0,4.714045207910317e+16,0,0.6666666666666666,0,521.0,1563
0x9908e89cfcf86ef44b6e3b2f65a6d871714ace39,2018-11-04T19:51:52,120,0,7.304287335306469e+19,0.0,6.086906112755391e+17,0,1.6897559758459164e+18,0,0.8156755595078626,0,307.275,36873
0x992a2a70967265f1e87965d2e74a529d1b74178e,2018-11-01T01:43:16,84,0,1.2112799366545738e+19,0.0,1.4419999245887782e+17,0,2.7786806816376048e+17,0,0.7482495757314245,0,3100.404761904762,260434
0x99927ae0ae7e691d07557a7ecf65f01e173751af,2017-07-13T11:37:31,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x99d982e49bcb5465a6b4c1e0ec4341c912d9ba42,2016-04-07T11:19:38,251,2,1.002e+19,5.01e+18,3.99203187250996e+16,2.505e+18,4.454291918651444e+17,2.4549e+18,0.99203187250996,0.49,65141.80632411067,16480877
0x9a13ba2e38cd2041f483a0992967439e35cebee7,2018-11-08T01:06:14,29,0,5.286319135780151e+19,0.0,1.822868667510397e+18,0,2.131706195270696e+18,0,0.6062700368909997,0,2903.0344827586205,84188
